Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN ULP LABUAN,"Jl. Raya Jend. Sudirman, Labuan, Kec. Labuan, Kabupaten Pandeglang, Banten 42264",Buka 24 Jam,5.00,801.30 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:29:57
SPKLU PLN GH LAHAT,"Jalan Kol. H.Burlian  Kel.Bandar Jaya Kec.Lahat Kabupaten Lahat, Sumatera Selatan 31412",Buka 24 Jam,4.92,423.69 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-14 16:47:10
SPKLU TRANSMART PEKANBARU A,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,0.00,107.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:19:56
SPKLU Perumahan Citra Maja Raya,"Jl. Kopo-Maja, Mekarbaru, Kec. Maja, Kabupaten Lebak, Banten 42178",Buka 24 Jam,4.72,834.45 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:43:04
SPKLU PLN UP3 RENGAT,"Jl. Lintas Timur, Desa Sungai Dawu, Kec. Rengat Barat - Indragiri Hulu",Buka 24 Jam,4.74,80.13 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-14 16:16:27
SPKLU Adira Sayang Bumiku,"Jl. Raya Serpong KM 7 no.8, Pakulon Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15325",Buka 24 Jam,4.72,846.23 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '30 kW')","(1, 1, 1)",2025-05-14 17:59:50
SPKLU HOTEL ASTON SERANG,"Jl. Syekh Moh. Nawawi Albantani No. 29, Cilaku, Kec. Curug, Kota Serang",Buka 24 Jam,5.00,805.67 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-14 17:31:36
SPKLU PLN ULP PADANG PANJANG,"Padang Panjang, Silaing Bawah, Kec. Padang Panjang Bar., Kota Padang Panjang, Sumatera Barat 27118",Buka 24 Jam,5.00,147.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:27:44
SPKLU PLN ULP TEMBILAHAN,"Jl. Gn. Daek, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau",Buka 24 Jam,4.83,160.18 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:29:38
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.00,773.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:24:54
SPKLU PLN ULP LUBUK BASUNG,"Lubuk Basung, Kec. Lubuk Basung, Kabupaten Agam, Sumatera Barat 26452",Buka 24 Jam,0.00,187.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:34:19
SPKLU CityView Medan,"Jl. Komodor Muda Adi Sucipto, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara",Buka 24 Jam,4.26,554.68 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 17:04:37
SPKLU SWISS-BELHOTEL JAMBI,"Jl. Prof. Dr Jl. Sumantri Brojonegoro No.1, Solok Sipin, Kecamatan Danau Sipin, Kota Jambi, Jambi 36121",Buka 24 Jam,4.33,247.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:38:21
SPKLU REST AREA KM 116 B LAMPUNG TENGAH,"SPKLU Rest Area km 116 B, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.66,646.28 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:13:39
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.00,519.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:58:35
SPKLU Taman AeroSport,"Jl. Kaharuddin Nst No.169c, Perhentian Marpoyan, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,102.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:18:28
SPKLU REST AREA KM 116 A LAMPUNG TENGAH,"SPKLU Rest Area km 116 A, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.81,646.18 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:13:23
SPKLU PLN AIR BANGIS,"JL. H.BAKRI SULAIMAN, Aia Bangih, Sungai Beremas, West Pasaman Regency, Sumatra Barat 26573",Buka 24 Jam,5.00,268.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:40:32
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.00,136.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:26:35
SPKLU PLN ULP DOLOK SANGGUL,"Jl. Dolok Sanggul - Sidikalang, Lumban Tobing, Kec. Dolok sanggul, Kabupaten Humbang Hasundutan, Sumatera Utara 22457",Buka 24 Jam,5.00,445.42 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:52:28
SPKLU EVCITY Apartemen Pantai Mutiara,"Jl. Pantai Mutiara, Pluit, Jkt Utara, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.48,843.90 km,4/5 Konektor Tersedia,"('7 kW', '120 kW', '120 kW', '60 kW', '60 kW')","(0, 1, 1, 1, 1)",2025-05-14 17:55:16
SPKLU PLN ULP SEI DURI,"Jl. Sumbawa No.98A, Sungai Duri, Kec. Sungai Raya, Kabupaten Bengkayng Kalimantan Barat 79271",Buka 24 Jam,0.00,810.38 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:31:52
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,107.53 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:20:07
SPKLU KOLAM RENANG KELOK SIKABU,"Kelok Sikabu, Koto Tuo, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat 26161",Buka 24 Jam,0.00,153.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:28:35
SPKLU PLN ULP BINTUHAN,"Jalan Padang Genteng, Kaur Selatan, Kab. Kaur, Bengkulu 38963",Buka 24 Jam,4.33,516.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:58:20
SPKLU HOTEL BORNEO PONTIANAK,"Jl Merdeka Barat No. 428 Mariana Pontianak Barat, Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244",Buka 24 Jam,0.00,848.49 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 18:05:43
SPKLU FKIP UTAN,"Jl. Profesor Dokter H. Hadari Nawawi, Bansir Laut, Kec. Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78124",Buka 24 Jam,5.00,849.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:11:52
SPKLU Ashta Arcade Blok A,"Jl. Raya Rajeg, Sindang Panon, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,0.00,829.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:39:06
SPKLU PLN ULP PAGAR ALAM,"Jalan Ulu Rurah, Pagar Alam Selatan, Kota Pagar Alam, Sumatera Selatan",Buka 24 Jam,0.00,435.04 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:48:57
SPKLU PLN ULP KOTANOPAN,"Jl. Lintas Medan, Padang Bulan, Kec. Kotanopan, Kabupaten Mandailing Natal, Sumatera Utara 22994",Buka 24 Jam,5.00,251.73 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:40:06
SPKLU PLN UP3 CENGKARENG,"Jl Peta Selatan No.39, Cengkareng, Jakarta Barat, DKI Jakarta 11750",Buka 24 Jam,4.00,844.94 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(0, 1)",2025-05-14 17:57:38
SPKLU PLN UID LAMPUNG,"Jl. ZA. Pagar Alam No.5, Rajabasa, Kota Banjar Lampung, Lampung 35144",Buka 24 Jam,4.88,671.68 km,3/3 Konektor Tersedia,"('100 kW', '100 kW', '22 kW')","(1, 1, 1)",2025-05-14 17:15:15
SPKLU PLN ULP PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,5.00,476.46 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 16:55:50
Rest Area KM 277 Terpeka,Rest Area Km. 277  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,3.67,522.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:59:02
SPKLU Apartemen Permata Eksekutif,"Jl. Raya Pos Pengumben No.51, RT.1/RW.6, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550",Buka 24 Jam,4.65,851.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:19:03
SPKLU SARUNI JAYA SWALAYAN,"Jl. Raya Labuan - Pandeglang, Saruni, Kec. Majasari Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,813.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:32:57
SPKLU PLN Kantor Jaga Kelapa,"Jl. Raya Kayu Arang, Kec. Kelapa Kab. Bangka Barat",Buka 24 Jam,5.00,469.00 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:54:59
SPKLU PLN ULP MUARA DUA,"Jl. Ahmad Yani No.102, Bumi Agung, Kec. Muara Dua, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32211",Buka 24 Jam,0.00,525.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:00:24
SPKLU PLN ULP BANGKO,"Jalan Kesehatan, Pematang Kandis Kec. Bangko Kab.Merangin Jambi",Buka 24 Jam,5.00,191.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:34:35
SPKLU Rest Area KM 65 B Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai No. KM 65 B, Tengganau, Kec. Pinggir, Kabupaten Bengkalis, Riau 28784",Buka 24 Jam,4.50,176.88 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 0)",2025-05-14 16:32:45
SPKLU PLN ULP BELANTI,"Jl. Khatib Sulaiman No.46, Ulak Karang Selatan, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,4.88,160.74 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 16:30:09
SPKLU PLN ULP MEDAN TIMUR,"Jl. Durung, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222",Buka 24 Jam,4.79,557.77 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:07:11
SPKLU ALOHA PIK 2,"Jl. Laksamana Yos Sudarsono PIK 2, Dadap, Kec. Kosambi, Kabupaten Tangerang, Banten",Buka 24 Jam,4.44,836.00 km,6/7 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '100 kW', '100 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 0, 1, 1)",2025-05-14 17:44:30
SPKLU PLN ULP BAGAN BATU,"Bagan Batu, Kec. Bagan Sinembah, Torgamba, Kab. Labuhanbatu Selatan, Sumatera Utara",Buka 24 Jam,4.88,275.83 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:40:42
SPKLU Fairfield Hotel Belitung,"Jl. Pattimura No.1, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,0.00,705.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:20:04
SPKLU (ARISTA POWER) BYD SERANG,"Jl. Raya Serang - Cilegon KM 3 No. 8-9, Kel. Drangong Kec. Taktakan, Serang, Banten",Buka 24 Jam,4.73,797.89 km,2/2 Konektor Tersedia,(),(),2025-05-14 17:27:51
SPKLU PLN CAMBRIDGE CITY SQUARE MEDAN,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152",Buka 24 Jam,4.71,557.89 km,1/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 0)",2025-05-14 17:07:27
SPKLU PLN ULP PANGKALAN BRANDAN,"Brandan Tim. Baru, Kec. Babalan, Kabupaten Langkat, Sumatera Utara 20881",Buka 24 Jam,4.00,621.71 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:12:57
SPKLU PLN KANTOR BUPATI PESSEL,"Jl. Agus Salim, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651",Buka 24 Jam,5.00,163.13 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:31:55
SPKLU IDD PIK 2,"IDD (Indonesia Design District) PIK 2, Jl M.H. Thamrin No.61 Blok T2 Unit 52, Salembaran, Kec. Kosambi, Kabupaten Tangerang, Banten 15214",Buka 24 Jam,4.54,833.41 km,3/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 1, 1)",2025-05-14 17:42:14
SPKLU PLN ULP MUARA BULIAN,"‎Jl‎. ‎Jenderal Sudirman‎, ‎Kab Batang Hari‎, ‎36613‎",Buka 24 Jam,0.00,223.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:36:44
SPKLU PLN ULP KAKAP,"Jl Raya Sungai Kakap, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381",Buka 24 Jam,0.00,833.20 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:41:12
SPKLU PLN UP3 PADANG,"Jl. S. Parman No.221, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat",Buka 24 Jam,5.00,161.35 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 16:31:19
SPKLU SPBU Benteng Betawi,"Jl. Benteng Betawi, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten",Buka 24 Jam,4.40,839.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:47:45
SPKLU UJP Rest Area KM 45B Merak - Jakarta,"Jalan Tol Tangerang Merak KM 45, DS Pabuaran Kec. Jayanti Kab. Tangerang",Buka 24 Jam,4.59,823.45 km,4/5 Konektor Tersedia,"('160 kW', '160 kW', '60 kW', '60 kW', '22 kW')","(1, 1, 1, 0, 1)",2025-05-14 17:34:36
SPKLU Terrace 8 Suvarna Sutera,"Wana Kerta, Sindang Jaya, Tangerang Regency, Banten 15560",Buka 24 Jam,4.57,829.03 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 0)",2025-05-14 17:38:40
SPKLU PLN UP3 CIKUPA,"Jl. Raya Serang , KM 17,2 Cikupa, Kabupaten Tangerang, Banten 15710",Buka 24 Jam,5.00,833.41 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-14 17:42:33
SPKLU PLN UPDL TUNTUNGAN,"Jl. Lap. Golf No.35, Kp. Tengah, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353",Buka 24 Jam,5.00,555.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:04:58
SPKLU PLN ULP RIMBO BUJANG,"Jl. Pahlawan, Unit 2, Wirotho Agung, Kec. Rimbo Bujang, Kabupaten Tebo, Jambi 37253",Buka 24 Jam,0.00,108.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:20:33
SPKLU KORDA ALUE BILIE,"Desa Tuwi Buya, Kec. Darul Makmur, Kabupaten Nagan Raya, Aceh 23662",Buka 24 Jam,0.00,756.44 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:23:54
SPKLU CV HIDUP MAKMUR,"Ruko Intercon Jl Meruya Ilir Raya, Blok D, Srengseng, Kec. Kembangan, Kota Jakarta Barat, DKI Jakarta 11650",Buka 24 Jam,4.94,848.79 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:06:48
SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,688.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:18:53
SPKLU SUMUT SPORT CENTRE ASTAKA,"Jl. Williem Iskandar No.9, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371",Buka 24 Jam,4.56,557.31 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 17:06:15
SPKLU PLN UJUNG GADING,"JL. NUSANTARA BARAT, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra 26572",Buka 24 Jam,0.00,252.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:40:16
SPKLU SANTIKA MEDAN,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111",Buka 24 Jam,1.00,557.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:07:48
SPKLU HOTEL ASTON CILEGON,"Jl. KH Wasyid No. 35 A Sukmajaya, Kec. Jombang Kota Cilegon Banten",Buka 24 Jam,4.69,785.48 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:27:00
SPKLU PLN ULP PAYAKUMBUH,"Jl. Moh. Yamin, Padang Tiakar Hilir, Kec. Payakumbuh Timur, Kota Payakumbuh, Sumatera Barat 26212",Buka 24 Jam,4.67,121.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:22:33
SPKLU Apartemen Aeropolis,"Jl. Aeropolis, RT.001/RW.004, Banten, Kec. Neglasari, Kota Tangerang, Banten 15129",Buka 24 Jam,4.47,835.86 km,0/3 Konektor Tersedia,"('25 kW', '25 kW', '22 kW')","(0, 0, 0)",2025-05-14 17:43:44
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.47,107.90 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-14 16:20:23
SPKLU GUDANG CEMARA,"Jl. Gusti Sulung Lelanang No 3, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243",Buka 24 Jam,5.00,849.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:09:29
SPKLU PLN ULP BLANG PIDIE,"Desa Pantai Perak, Susoh, Kabupaten Aceh Barat Daya, Aceh 237633",Buka 24 Jam,0.00,711.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:21:32
SPKLU PLN ULP MALINGPING,"Jl. Raya Saketi - Malingping No. 88,  Rahong,  Kec Malingping,  Kab Lebak,  Banten",Buka 24 Jam,5.00,849.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:08:09
SPKLU PLN ZILA CAFE,"Jl. Padang - Alahan Panjang, Simpang Tj. Nan IV, Kec. Danau Kembar, Kabupaten Solok, Sumatera Barat 27383",Buka 24 Jam,5.00,128.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:25:59
SPKLU PLN ULP PENDOPO,"Jalan Merdeka Talang Ubi Selatan Pendopo, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212",Buka 24 Jam,0.00,394.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:45:45
SPKLU PLN KANTOR JAGA TEMPILANG,"Desa Tempilang, Kec. Tempilang, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33365",Buka 24 Jam,0.00,476.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:56:01
SPKLU ULP TAPAK TUAN,"Desa Jambo Apha, Kecamatan Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23715",Buka 24 Jam,5.00,648.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:13:49
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,801.02 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 17:28:35
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,102.15 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:18:12
SPKLU PLN KANTOR JAGA PAYUNG,"Jl. Ahmad Yani, Payung, Bangka Selatan, Kepulauan Bangka Belitung 33778",Buka 24 Jam,0.00,548.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:04:16
SPKLU PLN ULP BINTAN CENTER,"Jl. D.I. Panjaitan No.km 9, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Buka 24 Jam,5.00,343.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:43:42
SPKLU Rest Area KM 20 B TRANS-SUMATERA,"Rawi, Kec. Penengahan, Lampung",Buka 24 Jam,4.07,732.68 km,5/5 Konektor Tersedia,"('25 kW', '25 kW', 'A CCS2', 'B CCS2', '4 kW')","(1, 1, 1, 1, 1)",2025-05-14 17:22:42
SPKLU KANTOR YANTEK PLN UP3 KEBON JERUK,KANTOR YANTEK PLN UP3 KEBON JERUK,Buka 24 Jam,4.61,848.82 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 1, 1)",2025-05-14 18:07:12
SPKLU PLN UP3 BANDENGAN,"Jl. Bandengan Utara Raya No.79, RW.16, Penjaringan, Jakarta Utara",Buka 24 Jam,4.60,847.35 km,1/4 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '22 kW')","(0, 1, 0, 0)",2025-05-14 18:02:28
SPKLU Pelindo Regional 2 Tanjung Pandan,"Jl. Pelabuhan Tanjungpandan No.1, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411",Buka 24 Jam,5.00,706.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:20:14
SPKLU PLN ULP TANJUNG UBAN,"Jalan Indunsuri, Kelurahan Tanjung Uban Selatan ,Kecamatan Bintan Utara, Kabupaten Bintan Provinsi Kepulauan Riau",Buka 24 Jam,5.00,324.79 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 16:42:00
SPKLU MASJID AL IHSAN PANGKALAN,"Pangkalan, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,5.00,123.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:24:08
SPKLU PLN UP3 BANTEN SELATAN,"Jl. RT Hardiwinangun No.41, Rangkasbitung Banten 42312",Buka 24 Jam,4.94,827.08 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 17:36:19
SPKLU Mall Transmart Carrefour Bandar Lampung,"Jl. Sultan Agung No.283, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,4.25,676.85 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 17:16:20
SPKLU PLN GRAND MERCURE MEDAN,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,558.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:08:04
SPKLU HOTEL EMERALD MEDAN,"Jl. KL. Yos Sudarso No.1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,559.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:08:35
SPKLU Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Buka 24 Jam,4.35,805.20 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 17:31:22
SPKLU IT PLN,"Jl. Duri Cengkareng Raya No.3, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, DKI Jakarta 11750",Buka 24 Jam,4.64,844.78 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 17:56:37
SPKLU (ARISTA POWER) BYD ARISTA PLUIT,"Jalan Pluit Putra IV Kec. Penjaringan, Jakarta Utara",Buka 24 Jam,4.36,846.00 km,1/6 Konektor Tersedia,"('120 kW', '120 kW', '180 kW', '180 kW', '180 kW', '180 kW')","(0, 0, 0, 1, 0, 0)",2025-05-14 17:59:27
SPKLU Graha Kaji,"Jl. Kaji No.32, RT.10/RW.7, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130",Buka 24 Jam,5.00,851.24 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 18:15:48
DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,"Jalan Medan, KM 1, Limau Manis, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362",Buka 24 Jam,0.00,545.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:03:42
SPKLU Rest Area 163-A Lampung Tengah,SPKLU Rest Area 163-A Lampung Tengah,Buka 24 Jam,4.82,609.35 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 17:12:21
SPKLU Apartemen Annora Living,"Jl Jendral Sudirman No.9, Babakan, Tangerang, Sukasari, Kecamatan Tangerang, RT.005/RW.013, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118",Buka 24 Jam,5.00,840.05 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:48:59
SPKLU RM PAMATANG CARITA,"Jl. Raya Carita, Banjarmasin, Kec. Carita, Kab. Pandeglang, Banten",Buka 24 Jam,5.00,797.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:27:37
