Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.29,418.42 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-17 13:49:49
SPKLU THE TRADERS MEDAN,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153",Buka 24 Jam,5.0,517.30 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:02:18
SPKLU POSKO YANTEK BELILAS,"Jln Lintas Sumatera, Pangkalan Kasai, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.0,126.94 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 13:31:32
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.0,138.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:33:46
SPKLU PLN ULP PERDAGANGAN,"Jl. Rajamin Purba, Perdagangan I, Kec. Bandar, Kabupaten Simalungun, Sumatera Utara 21184",Buka 24 Jam,0.0,439.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:51:17
SPKLU REST AREA KM 49-A LAMPUNG,"REST AREA KM 49A JL TRANS SUMATERA, LAMPUNG",Buka 24 Jam,3.94,745.27 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-17 14:22:30
SPKLU PLN ULP TARUTUNG,"Jl. Guru Mangaloksa No.113, Hutauruk, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22452",Buka 24 Jam,5.0,364.84 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:45:26
SPKLU Taman AeroSport,"Jl. Kaharuddin Nst No.169c, Perhentian Marpoyan, Kota Pekanbaru, Riau",Buka 24 Jam,0.0,83.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:23:17
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.72,710.29 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-17 14:17:28
SPKLU Rest Area KM 20 B TRANS-SUMATERA,"Rawi, Kec. Penengahan, Lampung",Buka 24 Jam,4.07,773.34 km,5/5 Konektor Tersedia,"('25 kW', '25 kW', 'A CCS2', 'B CCS2', '4 kW')","(1, 1, 1, 1, 1)",2025-05-17 14:25:49
SPKLU PLN ULP PERAWANG,"Jl. Moh. Ali, Perawang Bar., Kec. Tualang, Kabupaten Siak, Riau",Buka 24 Jam,0.0,109.12 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 13:28:01
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,86.83 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 13:23:58
SPKLU MASJID AL IHSAN PANGKALAN,"Pangkalan, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,3.67,75.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:20:55
SPKLU PLN ULP SIAK SRI INDRAPURA,"Kp. Dalam, Kec. Siak, Kabupaten Siak, Riau",Buka 24 Jam,5.0,144.63 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 13:35:04
SPKLU KORDA ALUE BILIE,"Desa Tuwi Buya, Kec. Darul Makmur, Kabupaten Nagan Raya, Aceh 23662",Buka 24 Jam,0.0,711.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:17:49
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.0,81.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:22:45
SPKLU Rest Area KM 215 B Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Bakauheni - Kayu Agung Rd, Mulya Sari, Gunung Agung, West Tulang Bawang Regency, Lampung 34684",Buka 24 Jam,4.25,612.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:13:12
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.0,489.19 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-17 13:58:00
SPKLU PLN ULP STABAT,"Jl. Proklamasi, Kwala Bingai, Kec. Stabat, Kabupaten Langkat, Sumatera Utara 20811",Buka 24 Jam,5.0,546.61 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:08:27
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,722.04 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 14:20:10
SPKLU MASJID H. ALIUS,"Koto Gaek Guguak, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",Buka 24 Jam,5.0,106.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:27:35
SPKLU PLN ULP JEURAM,"Desa Simpang Peut, Kec. Kuala, Kabupaten Nagan Raya, Aceh 23681",Buka 24 Jam,0.0,739.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:21:47
SPKLU PLN ULP Tebing Tinggi,"Jl. Jend. Sudirman No.287, Badak Bejuang, Tebing Tinggi Kota, Sumatera Utara",Buka 24 Jam,4.7,465.19 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-17 13:53:00
SPKLU PLN ULP PARIAMAN,"Pd. II, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat 25513",Buka 24 Jam,5.0,137.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:33:31
SPKLU PLN WARONG ESSY,"Sungai Rumbai Tim., Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,0.0,115.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:28:37
SPKLU PLN ULP KOTA PINANG,"Jl. Lintas Sumatra, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464",Buka 24 Jam,0.0,275.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:41:07
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.0,364.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:45:15
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,760.01 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-17 14:24:50
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.48,89.05 km,1/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 0)",2025-05-17 13:24:55
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.0,486.92 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 13:56:52
SPKLU PLN UP3 SIBOLGA,"Jl. Dr. Ferdinand Lumban Tobing No.20, Huta Tonga Tonga, Kec. Sibolga Utara, Kota Sibolga, Sumatera Utara 22512",Buka 24 Jam,5.0,359.09 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-17 13:44:50
SPKLU PLN ULP SIJUNJUNG,"Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27513",Buka 24 Jam,5.0,58.62 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:18:06
SPKLU PLN ULP AMPERA,"Jl. Gub. H.A. Bastari  Jakabaring, Palembang, Sumatera Selatan",Buka 24 Jam,4.88,490.39 km,1/1 Konektor Tersedia,(),(),2025-05-17 13:58:14
SPKLU PLN ULP LANGSA KOTA,"Jl. Jend. A.Yani No.6, Kota Langsa, Aceh 24375",Buka 24 Jam,3.0,642.73 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 14:14:35
SPKLU PLN ULP SEKAYU,"Jl. Kopral Hanafiah, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711",Buka 24 Jam,5.0,403.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:48:19
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.0,74.60 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 13:20:27
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,517.75 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-17 14:03:44
SPKLU Mall Transmart Carrefour Bandar Lampung,"Jl. Sultan Agung No.283, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,4.25,717.11 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 14:19:03
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.0,141.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:34:38
SPKLU PLN ULP SICINCIN,"Jl. Raya Padang - Bukittinggi Utara PLN No.km.46, Sicincin, Kec. Enam Lingkung, Kabupaten Padang Pariaman, Sumatera Barat",Buka 24 Jam,5.0,119.04 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:29:03
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,600.59 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:12:46
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.0,127.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:31:48
SPKLU PLN ULP DURI,"Jl. Hangtuah, Air Jamban, Kec. Mandau, Kabupaten Bengkalis, Riau",Buka 24 Jam,4.9,172.47 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 13:36:51
SPKLU PLN UP3 NIAS GUNUNG SITOLI,"Jl. Gomo street No.21, kelurahan Pasar, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara",Buka 24 Jam,5.0,445.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:51:42
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.0,184.32 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 13:37:27
SPKLU PLN ULP TELANAI PURA,"Jalan Kol. Amir Hamza Lrg. Selamat, Telanaipura, Jambi, Provinsi Jambi 36124",Buka 24 Jam,0.0,294.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 13:42:07
SPKLU PLN ULP IDI,"JL. Medan - Banda Aceh, Gp. Tanoh Anou, Kab. Aceh Timur, Idi Rayeuk, Aceh, 24454",Buka 24 Jam,5.0,697.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:17:09
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.0,733.80 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 14:21:21
