Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU Rest Area KM 36 A Pekanbaru - Bangkinang,"Jl. Tol Pekanbaru - Bangkinang KM 36 A, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,4.50,81.29 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:13:17
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,86.84 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:16:17
SPKLU Mall Balekota,"Jl. Jenderal Sudirman No.3, RT.002/RW.012, Buaran Indah, Kec. Tangerang, Kota Tangerang, Banten 15119",Buka 24 Jam,4.75,881.88 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:43:08
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.00,81.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:13:53
SPKLU PLN HILLPARK SIBOLANGIT,"Jl. Jamin Ginting, Sikeben, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357",Buka 24 Jam,3.50,498.38 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-17 15:52:31
SPKLU PLN Kantor Jaga Membalong,"Desa Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452",Buka 24 Jam,0.00,773.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:18:37
SPKLU KAMPUS UNAND 2 PYK,"Jl. Rangkayo Rasuna Said, Kubu Gadang, Kec. Payakumbuh Utara, Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,5.00,74.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:11:07
SPKLU PLN ULP KURANJI,"Jl. By Pass, Sungai Sapih, Kec. Kuranji, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,121.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:21:43
SPKLU Rest Area KM 45 A Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai KM 45 A, Kandis, Kec. Kandis, Kabupaten Siak, Riau 26868",Buka 24 Jam,4.95,134.36 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:24:53
SPKLU HOTEL BUNDA BUKITTINGGI,"Jl. Ahmad Karim No.17, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.75,104.39 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-17 15:19:24
SPKLU PLN ULP Medan Kota,Jl. Listrik No. 8 Medan,Buka 24 Jam,4.74,517.62 km,5/6 Konektor Tersedia,"('7 kW', '22 kW', '25 kW', '25 kW', '30 kW', '30 kW')","(1, 0, 1, 1, 1, 1)",2025-05-17 15:55:27
SPKLU Rest Area 163-A Lampung Tengah,SPKLU Rest Area 163-A Lampung Tengah,Buka 24 Jam,4.82,651.19 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-17 16:08:06
SPKLU PLN UP3 LUBUK PAKAM,"Jl. Medan - Tebing Tinggi, Perbarakan, Kec. Pagar Merbau, Kabupaten Deli Serdang, Sumatera Utara 20551",Buka 24 Jam,4.98,502.46 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-17 15:52:51
SPKLU PLN ULP LIPAT KAIN,"Lipat Kain, Kec. Kampar Kiri, Kabupaten Kampar, Riau 28471",Buka 24 Jam,5.00,35.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:08:53
SPKLU PLN ULP PANGKALPINANG,"Jl. Jend. Sudirman No. 180 Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,571.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:02:21
SPKLU PLN UP3 SIGLI,"Jl. Tgk. Chik Di Tiro No.14, Aceh 24114",Buka 24 Jam,5.00,863.07 km,2/2 Konektor Tersedia,"('7 kW', '25 kW')","(1, 1)",2025-05-17 16:28:13
SPKLU REST AREA KM 116 A LAMPUNG TENGAH,"SPKLU Rest Area km 116 A, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.81,686.95 km,2/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:08:42
SPKLU Duta Indah Residence,"Jalan Duta Arcadia, No.1, Perumahan Duta Indah Residence, Duta Sport Club, RT. 001/ RW. 021, Gebang Raya, Kec. Periuk, Kota Tangerang, Banten, 15132",Buka 24 Jam,4.43,877.78 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 16:38:56
SPKLU Dealer Vinfast,"Jl. Raya Merdeka No. 175, Cimone Jaya, Kec. Karawaci, Kota Tangerang, Banten",Buka 24 Jam,0.00,880.38 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:41:35
SPKLU PLN Kantor Jaga Kelapa,"Jl. Raya Kayu Arang, Kec. Kelapa Kab. Bangka Barat",Buka 24 Jam,5.00,517.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:54:59
SPKLU TRANSMART PEKANBARU A,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,0.00,87.13 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:16:43
SPKLU PLN UP3 BANTEN SELATAN,"Jl. RT Hardiwinangun No.41, Rangkasbitung Banten 42312",Buka 24 Jam,4.95,867.97 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 16:30:35
SPKLU PLN UP3 CIKOKOL,"Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118",Buka 24 Jam,4.84,882.20 km,2/4 Konektor Tersedia,"('7 kW', '7 kW', '100 kW', '100 kW')","(0, 1, 1, 0)",2025-05-17 16:43:51
SPKLU PLN UP3 BANGKINANG,"Jl. Bangkinang-Payakumbuh, Merangin, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,77.19 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-17 15:12:24
SPKLU PLN ULP BAGAN BATU,"Bagan Batu, Kec. Bagan Sinembah, Torgamba, Kab. Labuhanbatu Selatan, Sumatera Utara",Buka 24 Jam,4.89,240.01 km,1/1 Konektor Tersedia,(),(),2025-05-17 15:32:04
SPKLU EV LOKA ORANGE GROVES PIK 2,"JL KH Mas Mansyur Salembaran, Kec Kosambi, Kab Tangerang Banten 15214",Buka 24 Jam,3.65,875.90 km,3/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 0)",2025-05-17 16:36:45
SPKLU Rest Area KM 45 Tol Merak - Tangerang,"Rest Area Merak-Jakarta Km. 45, Kp. Cigereng, Koper, Kec. Kresek, Kabupaten Tangerang, Banten 15620",Buka 24 Jam,4.10,865.17 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-17 16:29:14
SPKLU PLN ULP BIREUEN,"Jalan Medan - Banda Aceh Cot Gapu, Geulanggang Baro, Kec. Kota Juang, Kabupaten Bireuen, Aceh 24261",Buka 24 Jam,3.29,792.06 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-17 16:19:07
SPKLU (ARISTA POWER) BYD SERANG,"Jl. Raya Serang - Cilegon KM 3 No. 8-9, Kel. Drangong Kec. Taktakan, Serang, Banten",Buka 24 Jam,4.74,839.02 km,1/2 Konektor Tersedia,(),(),2025-05-17 16:23:20
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,139.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:26:11
SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,"Jl. Kamboja No.1, RW.2, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35121",Buka 24 Jam,4.20,718.29 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:11:34
SPKLU PLN ULP Muratara,"Lawang Agung, Kec. Rupit, Kab. Musi Rawas Utara, Sumatera Selatan",Buka 24 Jam,0.00,320.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:36:11
SPKLU PLN UP3 NIAS GUNUNG SITOLI,"Jl. Gomo street No.21, kelurahan Pasar, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara",Buka 24 Jam,5.00,445.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:44:02
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,760.03 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-17 16:17:11
SPKLU PLN ULP BALAI SELASA,"Jl. Lintas Barat Sumatera, Pelangai, Kec. Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat 25661",Buka 24 Jam,5.00,175.80 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:29:16
SPKLU PLN ULP BLANG PIDIE,"Desa Pantai Perak, Susoh, Kabupaten Aceh Barat Daya, Aceh 237633",Buka 24 Jam,0.00,666.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:08:17
SPKLU PLN PLTD SEUNEUBOK,"Meulaboh, Seuneubok, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23617",Buka 24 Jam,0.00,758.42 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:16:46
SPKLU TRANSMART PALEMBANG CITY CENTRE,"Jl. Radial, 26 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30127",Buka 24 Jam,5.00,485.91 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:48:48
SPKLU PLN ULP MEULABOH KOTA,"Jl. Geureute I, Kuta Padang, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh",Buka 24 Jam,0.00,755.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:15:40
SPKLU Mall Transmart Carrefour Bandar Lampung,"Jl. Sultan Agung No.283, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,4.25,717.10 km,2/2 Konektor Tersedia,(),(),2025-05-17 16:11:21
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.00,733.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:13:41
SPKLU PLN UID Banten,"Jl Jendral Sudirman No.1, Babakan, Sukasari, Tangerang, Banten",Buka 24 Jam,4.71,882.22 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 16:44:21
SPKLU RM PAMATANG CARITA,"Jl. Raya Carita, Banjarmasin, Kec. Carita, Kab. Pandeglang, Banten",Buka 24 Jam,5.00,837.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:23:06
SPKLU TRANSMART PANGKALPINANG,"Jl. Jendral Sudirman No.8, Taman Bunga, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.00,572.25 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:03:01
SPKLU Aryana Karawaci,"Perum Aryana Karawaci, Suka Bakti, Kec. Curug, Kabupaten Tangerang, Banten",Buka 24 Jam,4.08,882.60 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:45:37
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,722.02 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:12:29
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.00,486.94 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 15:49:07
SPKLU MASJID RAYA NAYLUS SYAADAH,"Jl. Adinegoro Km. 12, Batang Kabung, Koto Tangah, Batang Kabung Ganting, Padang, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,125.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:22:24
SPKLU PLN ULP TAIS,"Lubuk Kebur, Kec.Seluma, Kab.Seluma, Bengkulu 38878",Buka 24 Jam,5.00,443.33 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:43:46
SPKLU PLN ULP SAWAHLUNTO,"Jl. Khatib Sulaiman, Santur, Kec. Barangin, Kota Sawahlunto, Sumatera Barat 27355",Buka 24 Jam,5.00,74.52 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:11:23
SPKLU PLN ULP TELANAI PURA,"Jalan Kol. Amir Hamza Lrg. Selamat, Telanaipura, Jambi, Provinsi Jambi 36124",Buka 24 Jam,0.00,294.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:34:22
SPKLU Budha Tzu Chi,"Area Parkir RS Budha Tu Chi, Cengkareng Tim., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,2.00,885.07 km,0/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 0)",2025-05-17 16:49:24
SPKLU MALL PELAYANAN PUBLIK JAMBI,"Jalan Paal Lima, Kota Baru, Kota Jambi",Buka 24 Jam,5.00,296.47 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:35:14
SPKLU Citra 8 (Danau),"Jl. Citra 7 No.7, RT.7/RW.11, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840",Buka 24 Jam,3.72,881.13 km,1/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(0, 0, 1)",2025-05-17 16:42:14
SPKLU PLN UPDL TUNTUNGAN,"Jl. Lap. Golf No.35, Kp. Tengah, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353",Buka 24 Jam,5.00,514.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:53:46
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.00,141.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:26:53
SPKLU PELABUHAN MERAK,"Marak, Taman Sari, Pulo Merak, Cilegon, Banten",Buka 24 Jam,4.81,814.68 km,5/5 Konektor Tersedia,"('100 kW', '100 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-17 16:20:23
SPKLU Perum Seion Serang,"Jl. KH Sulaeman No. 31 , Kagungan , Kec. Serang, Kota  Serang Banten",Buka 24 Jam,4.33,839.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:23:30
SPKLU PLN ULP BATURAJA,"Jl. Jend. Ahmad Yani, Baturaja Lama, Kec. Baturaja Timur, Kabupaten Ogan Komering Ulu, Sumatera Selatan 32121",Buka 24 Jam,0.00,531.48 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:59:41
SPKLU ULP CIKANDE,"Jl. Raya Serang – Jakarta KM. 11, Cikande, Gorda, Julang, Serang, Banten 42186",Buka 24 Jam,3.50,858.97 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 16:27:43
SPKLU PLN ULP TEBING TINGGI,"Jl Sekip, Kupang, Kec. Tebing Tinggi, Kab. Empat Lawang, Sumatera Selatan",Buka 24 Jam,5.00,416.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:41:35
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.00,184.30 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-17 15:29:40
SPKLU PLN ULP SRIBAWONO,"Jl. Raya No.93, Mataram Baru, Kec. Mataram Baru, Kabupaten Lampung Timur, Lampung 34199",Buka 24 Jam,3.00,742.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:14:23
SPKLU PLN ULP MUARA DUA,"Jl. Ahmad Yani No.102, Bumi Agung, Kec. Muara Dua, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32211",Buka 24 Jam,0.00,563.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:01:11
SPKLU PLN ULP IDI,"JL. Medan - Banda Aceh, Gp. Tanoh Anou, Kab. Aceh Timur, Idi Rayeuk, Aceh, 24454",Buka 24 Jam,5.00,697.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:09:34
SPKLU Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Buka 24 Jam,4.36,846.24 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 16:25:48
SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,728.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:13:30
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,517.77 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-17 15:56:01
SPKLU Tsahang,"Jl. Merdeka No.184, Batin Tikal, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Buka 24 Jam,5.00,572.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:02:47
SPKLU Taman AeroSport,"Jl. Kaharuddin Nst No.169c, Perhentian Marpoyan, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,83.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:14:24
SPKLU PLN UP3 MUARA BUNGO,"Jalan Sultan Thaha No. 771  Bungo Barat, Kec. Ps. Muara Bungo, Kabupaten Bungo, Jambi",Buka 24 Jam,5.00,161.49 km,3/3 Konektor Tersedia,"('7 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-17 15:28:14
SPKLU PLN KIT SBS,"Jl. Demang Lebar Daun No.375, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,483.76 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:47:07
SPKLU HOTEL EMERALD MEDAN,"Jl. KL. Yos Sudarso No.1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,519.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:57:33
SPKLU PLN UP3 SIBOLGA,"Jl. Dr. Ferdinand Lumban Tobing No.20, Huta Tonga Tonga, Kec. Sibolga Utara, Kota Sibolga, Sumatera Utara 22512",Buka 24 Jam,5.00,359.11 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-17 15:37:08
SPKLU Rest Area KM 65 B Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai No. KM 65 B, Tengganau, Kec. Pinggir, Kabupaten Bengkalis, Riau 28784",Buka 24 Jam,4.50,153.50 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-17 15:27:44
SPKLU PLN UP3 BINJAI,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Buka 24 Jam,4.38,531.80 km,3/3 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-17 16:00:01
SPKLU PLN ULP TANJUNG UBAN,"Jalan Indunsuri, Kelurahan Tanjung Uban Selatan ,Kecamatan Bintan Utara, Kabupaten Bintan Provinsi Kepulauan Riau",Buka 24 Jam,5.00,358.12 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-17 15:36:48
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.00,247.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:32:14
SPKLU PLN ULP JEURAM,"Desa Simpang Peut, Kec. Kuala, Kabupaten Nagan Raya, Aceh 23681",Buka 24 Jam,0.00,739.89 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:14:07
SPKLU MASJID AL IHSAN PANGKALAN,"Pangkalan, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,3.67,75.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:11:59
SPKLU PLN KANTOR JAGA BADAU,"Jl. Badau, Kec.Badau, Belitung",Buka 24 Jam,5.00,758.72 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:17:01
SPKLU PLN UP3 DUMAI,"Jl. Jend. Sudirman No.185b, Bintan, Kota Dumai, Riau",Buka 24 Jam,4.85,215.75 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-17 15:31:24
SPKLU Kondominium Pantai Carita Utara,"Jl. Raya Labuan, Sukajadi, Kec Carita, Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,835.31 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:22:35
SPKLU PLN ULP PADANG PANJANG,"Padang Panjang, Silaing Bawah, Kec. Padang Panjang Bar., Kota Padang Panjang, Sumatera Barat 27118",Buka 24 Jam,5.00,103.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:18:58
SPKLU TANG AIA CAFE & RESTO,"Jl. Lintas Sumatera Tengah Nagari Kunangan Parit Rantang, Kamang Baru, Kabupaten Sijunjung, Sumatera Barat",Buka 24 Jam,5.00,66.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:09:49
SPKLU PLN ULP LIMAPULUH,"Jl. Perintis Kemerdekaan, Lima Puluh Kota, Kec. Lima Puluh, Kabupaten Batu Bara, Sumatera Utara 21255",Buka 24 Jam,5.00,435.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:42:35
SPKLU PLN ULP KOBA,"Jl. Listrik No. 001 Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung",Buka 24 Jam,5.00,617.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:06:18
SPKLU PLN ULP KAKAP,"Jl Raya Sungai Kakap, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381",Buka 24 Jam,0.00,878.39 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 16:39:26
SPKLU PLN AIR BANGIS,"JL. H.BAKRI SULAIMAN, Aia Bangih, Sungai Beremas, West Pasaman Regency, Sumatra Barat 26573",Buka 24 Jam,5.00,220.61 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:31:40
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,493.58 km,2/2 Konektor Tersedia,"('30 kW', '30 kW')","(1, 1)",2025-05-17 15:51:00
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.00,485.87 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:48:37
