Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU TANG AIA CAFE & RESTO,"Jl. Lintas Sumatera Tengah Nagari Kunangan Parit Rantang, Kamang Baru, Kabupaten Sijunjung, Sumatera Barat",Buka 24 Jam,5.00,66.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:48:10
SPKLU PLN ULP MANGGAR,"Jalan Jendral Sudirman No.1,Kurnia Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33512",Buka 24 Jam,5.00,778.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:03:56
SPKLU KAMPUNG EROPA HARAU,"Tarantang, Harau, Lima Puluh Kota Regency, West Sumatra 26271",Buka 24 Jam,5.00,121.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:56:42
SPKLU GUDANG CEMARA,"Jl. Gusti Sulung Lelanang No 3, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243",Buka 24 Jam,5.00,849.41 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:52:22
SPKLU PLN ULP NUSA INDAH,"Jl. Pangeran Natadirja No.65, Jl. Gedang, Kec. Gading Cempaka, Kota Bengkulu, Bengkulu 38225",Buka 24 Jam,0.00,381.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:20:14
SPKLU HVT Hotel Qubika Serpong,"Jalan Boulevard Raya Gading Serpong No.10, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15334",Buka 24 Jam,4.44,844.91 km,2/4 Konektor Tersedia,"('120 kW', '120 kW', '60 kW', '60 kW')","(1, 0, 0, 1)",2025-05-15 11:39:15
SPKLU PLN UIP SBS,"Jl. Residen Abdul Rozak, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,441.36 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:27:17
SPKLU TRANSMART PEKANBARU B,"Jl. Musyawarah No.11, Labuh Baru Tim., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.00,107.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:52:33
SPKLU Budha Tzu Chi,"Area Parkir RS Budha Tu Chi, Cengkareng Tim., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,2.00,842.53 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:34:43
SPKLU PLN UP3 SIBOLGA,"Jl. Dr. Ferdinand Lumban Tobing No.20, Huta Tonga Tonga, Kec. Sibolga Utara, Kota Sibolga, Sumatera Utara 22512",Buka 24 Jam,5.00,405.21 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-15 10:21:20
SPKLU EV LOKA LANDS END PIK 2,"JL Yos Sudarso, Pasir Putih, Kabupaten Tangerang 15211",Buka 24 Jam,3.30,837.33 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 11:25:50
SPKLU PLN ULP KOTANOPAN,"Jl. Lintas Medan, Padang Bulan, Kec. Kotanopan, Kabupaten Mandailing Natal, Sumatera Utara 22994",Buka 24 Jam,5.00,251.73 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:14:46
SPKLU Rest Area KM 70  Serang - Panimbang,"Jl. Tol Serang Panimbang KM 70, Mongpok Kec. Cikeusal Kab. Serang",Buka 24 Jam,0.00,812.50 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:12:09
PLN UPDK JAMBI,"‎‎Jl. Dokter Setia Budi ,Rajawali, Kec. Jambi Tim., Kota Jambi, Jambi 36143",Buka 24 Jam,0.00,248.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:13:38
SPKLU WIKA RANGKASBITUNG,"Jl. Tol Serang - Panimbang , Kadu Agung Tengah, Kec Cibadak Kabupaten Lebak Banten",Buka 24 Jam,4.94,824.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:15:14
SPKLU IBI DARMAJAYA,"Jl. ZA. Pagar Alam No.93, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141",Buka 24 Jam,4.00,674.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:52:43
SPKLU PLN ULP TEBING TINGGI,"Jl Sekip, Kupang, Kec. Tebing Tinggi, Kab. Empat Lawang, Sumatera Selatan",Buka 24 Jam,5.00,381.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:20:25
DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,"Jalan Medan, KM 1, Limau Manis, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362",Buka 24 Jam,0.00,545.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:40:10
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.17,460.33 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-15 10:30:10
SPKLU PLN Universitas Negeri Padang,"Padang, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:05:05
SPKLU Yaski (Heartline),"Jl. Permata Sari No. 1000, Binong, Kec. Curug, Kab. Tangerang, Banten",Buka 24 Jam,4.91,839.84 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:28:48
SPKLU Rest Area KM 20 B TRANS-SUMATERA,"Rawi, Kec. Penengahan, Lampung",Buka 24 Jam,4.07,732.68 km,5/5 Konektor Tersedia,"('25 kW', '25 kW', 'A CCS2', 'B CCS2', '4 kW')","(1, 1, 1, 1, 1)",2025-05-15 11:00:30
SPKLU PLN UID SUMATERA UTARA,"Jl. KL. Yos Sudarso Gg. VIII No.1d, Glugur Kota, Kec. Medan Baru, Kota Medan, Sumatera Utara 20238",Buka 24 Jam,4.66,560.25 km,2/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '22 kW')","(1, 1, 0)",2025-05-15 10:46:11
SPKLU PLN ULP LABUAN,"Jl. Raya Jend. Sudirman, Labuan, Kec. Labuan, Kabupaten Pandeglang, Banten 42264",Buka 24 Jam,5.00,801.31 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:08:24
SPKLU TERRACE 9C SUVARNA SUTERA,"Jl. Suvarna Sutera Boulevard, Wanakerta Kec. Cikupa Kab. Tangerang",Buka 24 Jam,4.80,828.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:17:33
SPKLU PLN UID Banten,"Jl Jendral Sudirman No.1, Babakan, Sukasari, Tangerang, Banten",Buka 24 Jam,4.71,840.00 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 1, 1)",2025-05-15 11:29:33
SPKLU Sungai Pinyuh,"Jl. Pontianak – Sei Pinyuh, Kec Sungai Pinyuh, Kab Mempawah, Kalimantan Barat",Buka 24 Jam,1.00,822.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:14:07
SPKLU PLN ULP SAROLANGUN,"Jl. Abdul Manaf No.60, Ps. Sarolangun, Kec. Sarolangun, Kabupaten Sarolangun, Jambi",Buka 24 Jam,5.00,236.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:12:08
SPKLU PLN ULP MUARA LABUH,"Jalan Batang Lawe, Muara Labuh, Pasir Talang Bar., Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",Buka 24 Jam,0.00,138.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:00:22
SPKLU PLN MUARA KIAWAI,"JL.MUARA KIAWAI, Gunung Tuleh, West Pasaman Regency, West Sumatra 26571",Buka 24 Jam,0.00,231.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:11:40
SPKLU PLN GH LAHAT,"Jalan Kol. H.Burlian  Kel.Bandar Jaya Kec.Lahat Kabupaten Lahat, Sumatera Selatan 31412",Buka 24 Jam,4.92,423.69 km,1/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 0, 0)",2025-05-15 10:22:21
SPKLU PLN ULP SEI JAWI,"Jl. Re.Martadinata, Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113",Buka 24 Jam,5.00,846.93 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:43:16
SPKLU PLN ULP ARGAMAKMUR,"Jl. Jendral Sudirman, Kota  Argamakmur,  Kab.Bengkulu Utara, Prov. Bengkulu",Buka 24 Jam,1.00,337.87 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:16:59
SPKLU PLN REST AREA KM 65B,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.08 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-15 10:37:17
SPKLU PLN ULP KUALA TUNGKAL,"‎‎Jl‎. ‎Beringin No‎. ‎78 ‎Kec Tungkal Ilir, Kab Tanjung Jabung Barat, Jambi 36514‎",Buka 24 Jam,0.00,199.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:09:43
SPKLU CENTRE POINT PIK 2,"Kawasan Centre Point Pantai Indak Kapuk 2, Kec. Kosambi Kab. Tangerang",Buka 24 Jam,3.71,832.63 km,0/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 0)",2025-05-15 11:20:52
SPKLU PLN ULP BATUSANGKAR,"Jl. Ps. Papan, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27212",Buka 24 Jam,5.00,125.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:58:23
SPKLU Kondominium Pantai Carita Utara,"Jl. Raya Labuan, Sukajadi, Kec Carita, Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,795.46 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 11:05:32
SPKLU REST AREA KM 116 A LAMPUNG TENGAH,"SPKLU Rest Area km 116 A, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.81,646.18 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:50:30
SPKLU Apartemen Annora Living,"Jl Jendral Sudirman No.9, Babakan, Tangerang, Sukasari, Kecamatan Tangerang, RT.005/RW.013, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118",Buka 24 Jam,5.00,840.05 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:30:15
SPKLU Perum Seion Serang,"Jl. KH Sulaeman No. 31 , Kagungan , Kec. Serang, Kota  Serang Banten",Buka 24 Jam,4.33,798.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:06:14
SPKLU REST AREA 56B TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,3.00,452.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:29:02
SPKLU Hotel Prime Park,"Jl. Jendral Sudirman No 3, Simpang Tiga, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,103.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:51:24
SPKLU PLN ULP RANTAUPRAPAT KOTA,"Jl. Lintas Sumatra, Rantauprapat, Kec. Rantau Utara, Kab. Labuhanbatu, Sumatera Utara",Buka 24 Jam,4.59,349.84 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 10:19:12
SPKLU ULP CIKANDE,"Jl. Raya Serang – Jakarta KM. 11, Cikande, Gorda, Julang, Serang, Banten 42186",Buka 24 Jam,3.50,817.46 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 11:13:09
SPKLU PLN UP3 BANGKINANG,"Jl. Bangkinang-Payakumbuh, Merangin, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,119.67 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 09:55:15
SPKLU KAPEL KRUI,"Labuhan Jukung, Krui, Kp. Jawa, Kec. Pesisir Tengah, Kabupaten Pesisir Barat, Lampung 34874",Buka 24 Jam,0.00,581.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:48:12
SPKLU PLN IP SURALAYA,"Jl. Suralaya No. 21, Suralaya, Kec. Pulomerak, Kota Cilegon, Banten 42439",Buka 24 Jam,5.00,772.04 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:01:58
SPKLU METLAND PURI JUNTION,"Metland Puri, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147",Buka 24 Jam,2.65,845.68 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 11:41:06
SPKLU Kantor Gubernur Provinsi Riau,"Jl. Jend. Sudirman No.460, Jadirejo, Kec. Sukajadi, Kota Pekanbaru, Riau 28121",Buka 24 Jam,4.48,107.90 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-15 09:53:22
SPKLU PLN UP3 OGAN ILIR,"Jalan Timbangan, Kec. Indralaya Utara, Kab.Ogan Ilir ,Sumatera Selatan",Buka 24 Jam,4.00,449.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:28:51
SPKLU PLN ULP SELAT PANJANG,"Jl.Yos sudarso., Kec. Tebing Tinggi, Kabupaten Kepulauan Meranti, Riau",Buka 24 Jam,0.00,193.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:09:16
SPKLU Duta Indah Residence,"Jalan Duta Arcadia, No.1, Perumahan Duta Indah Residence, Duta Sport Club, RT. 001/ RW. 021, Gebang Raya, Kec. Periuk, Kota Tangerang, Banten, 15132",Buka 24 Jam,4.43,835.65 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:23:57
SPKLU TRANSMART PANGKALPINANG,"Jl. Jendral Sudirman No.8, Taman Bunga, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.00,523.76 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 10:36:05
SPKLU Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Kawasan Pusat Pemerintahan Provinsi Banten (KP3B),Buka 24 Jam,4.35,805.20 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 11:11:07
SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,"Jl. Kamboja No.1, RW.2, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35121",Buka 24 Jam,4.20,678.19 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 10:53:59
Rest Area KM 277 Terpeka,Rest Area Km. 277  Jalan Tol  Bakauhuni - Kayu Agung,Buka 24 Jam,3.67,522.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:35:07
SPKLU Rest Area KM 65 B Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai No. KM 65 B, Tengganau, Kec. Pinggir, Kabupaten Bengkalis, Riau 28784",Buka 24 Jam,4.50,176.88 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 0)",2025-05-15 10:07:12
SPKLU PLN Kantor Jaga Kelapa,"Jl. Raya Kayu Arang, Kec. Kelapa Kab. Bangka Barat",Buka 24 Jam,5.00,469.01 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 10:30:44
SPKLU WING HUB KUALANAMU,"Komplek Hub, Kualanamu Hub Commercial Bizpark, Jl. Arteri Kualanamu No.9, Tumpatan Nibung, Kec. Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara 20372",Buka 24 Jam,4.60,548.33 km,5/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-15 10:40:30
SPKLU Mall Balekota,"Jl. Jenderal Sudirman No.3, RT.002/RW.012, Buaran Indah, Kec. Tangerang, Kota Tangerang, Banten 15119",Buka 24 Jam,4.75,839.65 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:28:09
SPKLU SANTIKA MEDAN,"Jl. Kapten Maulana Lubis No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111",Buka 24 Jam,1.00,557.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:44:24
SPKLU REST AREA  KM 360 KERAMASAN,"Rest Area Km. 360 Ruas Tol Terpeka, Pemulutan Ilir, Pemulutan, Ogan Ilir Regency, South Sumatra 30653",Buka 24 Jam,4.94,452.71 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 10:29:35
SPKLU PLN PDKB BANTEN UTARA,"Jl. Raya Serang Pandeglang, Cipare, Kota Serang, Banten",Buka 24 Jam,4.00,801.04 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:07:11
SPKLU PLN ULP MUARA SABAK,"Jl‎. ‎Sultan Thaha‎, ‎Tanjung Jabung Timur‎, ‎36761‎",Buka 24 Jam,0.00,247.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:13:13
SPKLU Puri 11 Cluster Royal,"Puri 11 Cluster Royal, Pd. Bahar, Kota Tangerang, Banten",Buka 24 Jam,0.00,846.48 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:42:43
SPKLU RS EMC KEDOYA,"Kedoya Utara, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,847.61 km,2/2 Konektor Tersedia,(),(),2025-05-15 11:45:08
SPKLU PLN ULP AIR MOLEK,"Jl Sultan Ibrahim, Candirejo, Kec. Pasir Penyu, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.00,63.92 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 09:47:59
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,560.27 km,0/2 Konektor Tersedia,(),(),2025-05-15 10:46:25
SPKLU PLN ULP TEMBILAHAN,"Jl. Gn. Daek, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau",Buka 24 Jam,4.83,160.18 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:03:49
SPKLU PLN ULP MEDAN TIMUR,"Jl. Durung, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222",Buka 24 Jam,4.79,557.77 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 10:43:50
SPKLU PLN UP3 JAMBI,"Jl. Urip Sumoharjo No. 02, Telanaipura, Kota Jambi",Buka 24 Jam,4.92,246.57 km,4/4 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 10:12:30
SPKLU PLN ULP LABUHAN,"Jl. KL. Yos Sudarso, M A B A R, Kec. Medan Deli, Kota Medan, Sumatera Utara 20242",Buka 24 Jam,5.00,565.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:46:54
SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,"Jl. Tol Bakauheni - Terbanggi Besar, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356",Buka 24 Jam,4.69,704.50 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:57:00
SPKLU Summarecon Tangerang Marketing Gallery,"Jl. Bulevard Raya BLR 001, Summarecon, Tangerang, Kabupaten Tangerang, Banten 15810",Buka 24 Jam,0.00,837.56 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:26:11
SPKLU Jaya Imperial Park,"Jaya Garden Polis, Jl. Raya Mauk KM. 11 Sepatan, Tangerang - Banten",Buka 24 Jam,4.47,831.02 km,0/2 Konektor Tersedia,"('22 kW', '4 kW')","(0, 0)",2025-05-15 11:20:10
SPKLU MALL SAMANEA,"Jl. Suvarna Sutera Boulevard, Pasar Gadung Kec. Cikupa, Kab. Tangerang",Buka 24 Jam,4.91,832.62 km,2/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:20:41
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.69,669.92 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-15 10:51:57
SPKLU PLN WARONG ESSY,"Sungai Rumbai Tim., Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,0.00,88.60 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:49:48
SPKLU PLN ULP BELANTI,"Jl. Khatib Sulaiman No.46, Ulak Karang Selatan, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,4.88,160.74 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-15 10:04:16
SPKLU PLN ULP TANJUNG BALAI,"Jl. Jendral Sudirman, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21334",Buka 24 Jam,1.00,430.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:23:43
SPKLU PLN UP3 LUBUK PAKAM,"Jl. Medan - Tebing Tinggi, Perbarakan, Kec. Pagar Merbau, Kabupaten Deli Serdang, Sumatera Utara 20551",Buka 24 Jam,4.98,541.44 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-15 10:39:53
SPKLU Taman Merdeka Kota Metro,"Jl. AH Nasution, Imopuro, Kec. Metro Pusat, Kota Metro, Lampung",Buka 24 Jam,4.72,654.74 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:51:13
SPKLU MALL PELAYANAN PUBLIK JAMBI,"Jalan Paal Lima, Kota Baru, Kota Jambi",Buka 24 Jam,5.00,249.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:13:55
SPKLU Pisa Grande Paramount Serpong,"Jl. Ir. Sukarno, Curug Sangereng, Kec. Kelapa Dua, Kabupaten Tangerang, Banten",Buka 24 Jam,4.15,845.47 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:40:34
SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,688.22 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:56:21
SPKLU MASJID PLN UID S2JB,Jalan Kapten A. Rivai No. 37 Palembang,Buka 24 Jam,0.00,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:26:16
SPKLU PLN ULP KUTACANE,"Jl. Perapat Hulu, Babussalam, Aceh Tenggara, Aceh 24651",Buka 24 Jam,0.00,612.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:49:34
SPKLU UP3 Meulaboh,"Jl. Swadaya, Drien Rampak, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh, 23611",Buka 24 Jam,5.00,801.17 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 11:07:56
SPKLU Rest Area KM 36 A Pekanbaru - Bangkinang,"Jl. Tol Pekanbaru - Bangkinang KM 36 A, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,4.50,118.40 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 09:55:04
SPKLU UCI BENY Angke Heritage PIK 2,"Jl. M.H Thamrin Kav DJ-09, Salembaran, Kec. Kosambi, Kabupaten Tangerang, Banten 15214",Buka 24 Jam,4.67,833.20 km,1/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 0, 0)",2025-05-15 11:21:45
SPKLU REST AREA 43 MERAK,"Jalan Tol Tangerang Merak KM 43, Kec. Balaraja Kab. Tangerang",Buka 24 Jam,4.39,825.26 km,2/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 0, 0)",2025-05-15 11:15:42
SPKLU EV LOKA ORANGE GROVES PIK 2,"JL KH Mas Mansyur Salembaran, Kec Kosambi, Kab Tangerang Banten 15214",Buka 24 Jam,3.64,833.31 km,3/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(0, 1, 1, 1)",2025-05-15 11:22:21
SPKLU PLN ULP TELUK DALAM,"Jl. Jenderal Ahmad Yani No.14, Ps. Tlk. Dalam, Kec. Tlk. Dalam, Kabupaten Nias Selatan, Sumatera Utara 22865",Buka 24 Jam,5.00,447.23 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:28:13
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,107.53 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 0, 1)",2025-05-15 09:53:03
SPKLU CityView Medan,"Jl. Komodor Muda Adi Sucipto, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara",Buka 24 Jam,4.26,554.68 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 0)",2025-05-15 10:41:10
SPKLU PLN ULP PARIAMAN,"Pd. II, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat 25513",Buka 24 Jam,5.00,179.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:07:27
SPKLU Bioskop NSCXMeirobie Belitung,"Jl. Pilang Dukong, Dukong, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33417",Buka 24 Jam,0.00,708.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:58:17
SPKLU PLN ULP TAKENGON,"Jl. Lebe Kader No.89, Simpang Empat, Kec. Bebesen, Kabupaten Aceh Tengah, Aceh",Buka 24 Jam,4.00,778.50 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-15 11:03:41
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,557.12 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:42:07
