Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,560.27 km,2/2 Konektor Tersedia,(),(),2025-05-15 00:57:25
SPKLU PLN ULP MUARA LABUH,"Jalan Batang Lawe, Muara Labuh, Pasir Talang Bar., Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",Buka 24 Jam,0.0,138.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:14:39
SPKLU PLN GRAND MERCURE MEDAN,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.0,558.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:55:54
SPKLU PLN ULP BANGKO,"Jalan Kesehatan, Pematang Kandis Kec. Bangko Kab.Merangin Jambi",Buka 24 Jam,5.0,191.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:22:24
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.0,161.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:19:24
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.5,574.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:58:53
SPKLU SIDE WALK COFFEE,"Jl. Jendral Sudirman.279 Payolinyam, Kaning Bukik, Kota Payakumbuh, Sumatera Barat 26217",Buka 24 Jam,0.0,121.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:11:04
SPKLU PLN ULP RIMBO BUJANG,"Jl. Pahlawan, Unit 2, Wirotho Agung, Kec. Rimbo Bujang, Kabupaten Tebo, Jambi 37253",Buka 24 Jam,0.0,108.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:08:27
SPKLU PLN ULP GEBANG,"Jl. Medan Banda Aceh 67, Pekan Gebang, Kec. Gebang, Kabupaten Langkat, Sumatera Utara 20857",Buka 24 Jam,5.0,612.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 01:00:40
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,801.02 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-15 01:16:38
SPKLU Cafe Monocsky,"Jl. Pramuka, Lembah Sari, Kota Pekanbaru, Riau",Buka 24 Jam,5.0,113.89 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:09:08
DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,"Jalan Medan, KM 1, Limau Manis, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362",Buka 24 Jam,0.0,545.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:51:39
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.0,773.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 01:12:51
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,107.53 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 00:08:01
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.0,440.22 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 00:38:55
SPKLU PLN RS SITI RAHMAH,"Jl. By Pass No.KM.15, Aie Pacah, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,0.0,156.73 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 00:16:55
SPKLU PLN ULP RIMO,"Jl. Iskandar Muda, Rimo, Kec. Gn Meriah, Kab. Aceh Singkil, Aceh, 24791",Buka 24 Jam,0.0,520.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:46:36
SPKLU PONGEK OR,"Jl. Khatib Sulaiman, Limbukan, Kec. Payakumbuh Sel., Kota Payakumbuh, Sumatera Barat 26225",Buka 24 Jam,5.0,123.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:12:22
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.0,104.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:07:19
SPKLU UNAND,"Jl. Lingkar Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176",Buka 24 Jam,4.75,150.60 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 00:15:47
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,675.23 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 01:03:49
SPKLU HOTEL MARRIOTT RESORT LAMPUNG,"Jl. Pantai Mutun, Hurun, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung",Buka 24 Jam,1.67,687.81 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 1)",2025-05-15 01:06:42
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.17,460.33 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-15 00:42:17
SPKLU PELABUHAN BAKAUHENI,"Bakauheni, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,5.0,751.17 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 01:11:27
SPKLU PLN ULP PERAWANG,"Jl. Moh. Ali, Perawang Bar., Kec. Tualang, Kabupaten Siak, Riau",Buka 24 Jam,0.0,121.23 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 00:10:37
SPKLU PLN ULP BENGKALIS,"Jl. Antara, Rimba Sekampung, Kabupaten Bengkalis, Riau",Buka 24 Jam,5.0,214.38 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 00:23:58
SPKLU PLN ULP TARUTUNG,"Jl. Guru Mangaloksa No.113, Hutauruk, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22452",Buka 24 Jam,5.0,409.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:34:30
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.0,424.47 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:35:26
SPKLU PLN ULP LHOKSEUMAWE KOTA,"Jl. Malikussaleh No.1, Lancang Garam, Kec. Banda Sakti, Kota Lhokseumawe, Aceh 24351",Buka 24 Jam,5.0,801.29 km,0/1 Konektor Tersedia,"('7 kW',)","(0,)",2025-05-15 01:17:44
SPKLU PLN UP3 PEMATANGSIANTAR,"Jl. Kapten M.H. Sitorus No.1, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21117",Buka 24 Jam,4.76,476.60 km,4/4 Konektor Tersedia,"('30 kW', '30 kW', '100 kW', '100 kW')","(1, 1, 1, 1)",2025-05-15 00:44:11
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.69,669.92 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-15 01:02:43
SPKLU WING HUB KUALANAMU,"Komplek Hub, Kualanamu Hub Commercial Bizpark, Jl. Arteri Kualanamu No.9, Tumpatan Nibung, Kec. Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara 20372",Buka 24 Jam,4.6,548.33 km,5/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-15 00:51:57
SPKLU Rest Area KM 172-B Tulang Bawang Barat,"Rest Area KM 172-B Tulang Bawang Barat, Lampung",Buka 24 Jam,4.44,602.02 km,4/4 Konektor Tersedia,"('22 kW', '50 kW', '50 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 00:59:54
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,670.17 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 01:02:59
SPKLU PLN ULP LABUHAN,"Jl. KL. Yos Sudarso, M A B A R, Kec. Medan Deli, Kota Medan, Sumatera Utara 20242",Buka 24 Jam,5.0,565.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:57:52
SPKLU Rest Area KM 33 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 A Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.4,720.74 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 01:10:12
SPKLU KANTOR DINAS ESDM,"Jl. Angkatan 45 No.2440, Palembang, Sumatera Selatan",Buka 24 Jam,0.0,439.55 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 00:38:04
SPKLU PLN CAMBRIDGE CITY SQUARE MEDAN,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152",Buka 24 Jam,4.71,557.89 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-15 00:55:18
SPKLU PLN UP3 PADANGSIDIMPUAN,"Jl. Raja Inal Siregar No.11A, Batunadua Jae, Kec. Padangsidimpuan Batunadua, Kota Padang Sidempuan, Sumatera Utara 22733",Buka 24 Jam,5.0,338.10 km,2/2 Konektor Tersedia,"('30 kW', '22 kW')","(1, 1)",2025-05-15 00:30:19
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.0,247.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:26:36
SPKLU PLN ULP KISARAN,"Jl. Listrik No.1, Tegal Sari, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211",Buka 24 Jam,3.58,442.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:39:52
SPKLU PLN ULP LIMAPULUH,"Jl. Perintis Kemerdekaan, Lima Puluh Kota, Kec. Lima Puluh, Kabupaten Batu Bara, Sumatera Utara 21255",Buka 24 Jam,5.0,472.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:42:59
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.0,181.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 00:21:22
